account_id,account_name,industry,country,referral_source,plan_tier,seats,is_trial,churn_flag,signup_date,signup_month,tenure_days,n_churn_events,has_churn_event,first_churn_date,signup_quarter,tenure_bucket,first_trial_start,trial_converted,n_subscriptions,n_paid_subscriptions,n_trial_subscriptions,n_ended_subscriptions,n_upgrades,n_downgrades,annual_share,auto_renew_share,lifetime_mrr_booked,has_trial_subscription,any_upgrade,any_downgrade,highest_plan_tier,n_active_subscriptions,mrr_at_snapshot,paid_seats_at_snapshot,usage_events,total_usage_count,distinct_features,total_errors,beta_event_share,total_duration_hours,avg_minutes_per_event,error_rate,n_tickets,n_escalations,n_high_urgent_tickets,avg_resolution_hours,avg_first_response_minutes,csat_responses,avg_satisfaction,any_escalation,ticket_bucket,breadth_quartile,usage_quartile,snapshot_date,engagement_segment,high_friction
A-e60f9d,Company_178,FinTech,US,other,Basic,29,False,False,2024-08-26,2024-08-01,127,0,False,,2024Q3,0-6 months,2024-11-24,True,15,12,3,2,0,2,0.6,0.9333333333333333,50817,True,False,True,Enterprise,13,50095,415,62,629,30,24,0.08064516129032258,44.051944444444445,42.630913978494625,0.03815580286168521,2.0,0.0,2.0,70.5,106.5,0.0,,False,1-2,Q3,Q4 (highest),2024-12-31,Engaged Accounts,False
A-88c6ca,Company_179,FinTech,DE,ads,Basic,5,False,True,2024-10-25,2024-10-01,67,0,False,,2024Q4,0-6 months,2024-11-22,True,7,6,1,0,0,0,0.2857142857142857,1.0,6449,True,False,False,Enterprise,7,6449,101,43,446,27,19,0.18604651162790697,36.165277777777774,50.46317829457364,0.042600896860986545,1.0,0.0,1.0,56.0,12.0,0.0,,False,1-2,Q2,Q2,2024-12-31,Casual Accounts,False
A-158f4e,Company_180,FinTech,IN,other,Enterprise,61,False,False,2023-03-03,2023-03-01,669,2,True,2023-03-05,2023Q1,18-24 months,2023-08-30,True,12,11,1,1,0,0,0.5,0.8333333333333334,43859,True,False,False,Enterprise,11,42700,610,49,453,32,29,0.061224489795918366,34.571666666666665,42.33265306122449,0.0640176600441501,5.0,0.0,3.0,27.6,126.0,3.0,4.333333333333333,False,5-6,Q4 (highest),Q2,2024-12-31,Casual Accounts,False
A-5b051a,Company_181,Cybersecurity,US,event,Enterprise,22,False,False,2024-08-05,2024-08-01,148,0,False,,2024Q3,0-6 months,,,4,4,0,1,0,0,0.25,1.0,2332,False,False,False,Pro,3,1914,66,16,171,14,17,0.1875,12.462222222222222,46.733333333333334,0.09941520467836257,1.0,0.0,1.0,2.0,2.0,1.0,3.0,False,1-2,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-296d7c,Company_182,DevTools,DE,other,Enterprise,2,False,False,2023-11-08,2023-11-01,419,1,True,2024-11-04,2023Q4,12-18 months,2024-07-19,True,7,6,1,0,0,0,0.7142857142857143,0.7142857142857143,1989,True,False,False,Enterprise,7,1989,51,33,357,21,18,0.21212121212121213,34.65361111111111,63.006565656565655,0.05042016806722689,5.0,0.0,2.0,50.4,105.2,4.0,3.75,False,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-1619f8,Company_183,DevTools,US,organic,Pro,29,False,False,2024-05-20,2024-05-01,225,3,True,2024-06-03,2024Q2,6-12 months,2024-06-10,True,7,6,1,0,1,0,0.42857142857142855,0.7142857142857143,19790,True,True,False,Enterprise,7,19790,200,42,432,27,26,0.047619047619047616,39.66305555555556,56.66150793650794,0.06018518518518518,3.0,0.0,1.0,42.0,81.0,1.0,5.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,False
A-a1b80b,Company_184,HealthTech,US,organic,Basic,16,False,False,2023-11-27,2023-11-01,400,1,True,2024-07-11,2023Q4,12-18 months,2024-05-16,True,16,14,2,1,3,1,0.75,0.75,34589,True,True,True,Enterprise,15,34589,311,72,749,33,48,0.06944444444444445,61.83611111111111,51.530092592592595,0.06408544726301736,4.0,0.0,1.0,41.0,72.5,3.0,4.0,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-139c3b,Company_185,HealthTech,US,organic,Enterprise,10,True,True,2024-11-21,2024-11-01,40,0,False,,2024Q4,0-6 months,2024-12-30,True,8,7,1,2,1,0,0.625,0.75,9027,True,True,False,Enterprise,6,6822,108,44,478,27,16,0.1590909090909091,41.83361111111111,57.045833333333334,0.03347280334728033,9.0,0.0,4.0,28.444444444444443,66.11111111111111,4.0,4.5,False,7+,Q2,Q2,2024-12-31,Casual Accounts,False
A-702032,Company_186,HealthTech,US,ads,Pro,28,False,False,2023-10-03,2023-10-01,455,2,True,2024-04-18,2023Q4,12-18 months,2024-07-07,True,6,5,1,2,1,0,0.6666666666666666,0.8333333333333334,8540,True,True,False,Enterprise,4,7168,112,26,285,19,15,0.038461538461538464,25.493333333333332,58.83076923076923,0.05263157894736842,4.0,0.0,1.0,26.0,98.25,2.0,3.0,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-7a0d69,Company_187,DevTools,DE,ads,Enterprise,4,True,True,2024-06-15,2024-06-01,199,3,True,2024-07-09,2024Q2,6-12 months,2024-07-21,True,11,8,3,0,2,0,0.45454545454545453,0.9090909090909091,10362,True,True,False,Enterprise,11,10362,108,61,606,31,31,0.08196721311475409,49.76861111111111,48.95273224043716,0.05115511551155116,2.0,0.0,2.0,29.0,52.5,1.0,5.0,False,1-2,Q3,Q3,2024-12-31,Engaged Accounts,False
A-22d9d2,Company_188,DevTools,FR,event,Pro,8,False,False,2024-03-22,2024-03-01,284,1,True,2024-10-17,2024Q1,6-12 months,2024-04-30,True,14,13,1,3,2,1,0.42857142857142855,0.7857142857142857,18746,True,True,True,Enterprise,11,14336,224,75,782,35,43,0.08,66.5775,53.26199999999999,0.054987212276214836,6.0,1.0,4.0,16.0,88.0,4.0,4.0,True,5-6,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-b9eed8,Company_189,Cybersecurity,US,organic,Basic,11,False,False,2024-02-23,2024-02-01,312,1,True,2024-04-23,2024Q1,6-12 months,,,11,11,0,0,0,3,0.6363636363636364,0.8181818181818182,16577,False,False,True,Enterprise,11,16577,173,61,623,29,55,0.14754098360655737,46.79833333333333,46.03114754098361,0.08828250401284109,5.0,1.0,2.0,29.2,103.8,4.0,3.75,True,5-6,Q3,Q4 (highest),2024-12-31,Engaged Accounts,True
A-dfbd31,Company_190,DevTools,UK,partner,Enterprise,14,False,False,2023-12-04,2023-12-01,393,2,True,2024-01-01,2023Q4,12-18 months,2023-12-10,True,14,11,3,0,1,1,0.42857142857142855,0.7857142857142857,25079,True,True,True,Enterprise,14,25079,311,54,599,27,19,0.12962962962962962,50.631388888888885,56.257098765432104,0.03171953255425709,6.0,0.0,3.0,29.666666666666668,129.83333333333334,4.0,4.25,False,5-6,Q2,Q3,2024-12-31,Engaged Accounts,False
A-8e47ca,Company_191,HealthTech,US,organic,Pro,19,False,False,2024-02-15,2024-02-01,320,3,True,2024-06-01,2024Q1,6-12 months,,,9,9,0,1,1,0,0.3333333333333333,0.7777777777777778,28120,False,True,False,Enterprise,8,23145,165,46,441,29,35,0.043478260869565216,37.0825,48.368478260869566,0.07936507936507936,5.0,1.0,3.0,33.4,80.6,2.0,4.0,True,5-6,Q3,Q2,2024-12-31,Casual Accounts,True
A-4437e4,Company_192,Cybersecurity,US,event,Enterprise,3,False,False,2023-09-16,2023-09-01,472,1,True,2024-06-21,2023Q3,12-18 months,2023-11-20,True,16,13,3,1,4,1,0.5,0.9375,17831,True,True,True,Enterprise,15,17831,209,83,806,37,43,0.0963855421686747,72.2975,52.26325301204819,0.05334987593052109,6.0,2.0,3.0,34.666666666666664,116.8,2.0,3.0,True,5-6,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-779e4e,Company_193,HealthTech,US,organic,Basic,5,False,False,2023-01-02,2023-01-01,729,0,False,,2023Q1,18-24 months,,,10,10,0,2,2,1,0.6,0.9,28081,False,True,True,Enterprise,8,19986,234,44,393,28,20,0.13636363636363635,30.843888888888888,42.05984848484848,0.05089058524173028,5.0,0.0,4.0,26.6,91.6,4.0,4.0,False,5-6,Q3,Q2,2024-12-31,Casual Accounts,False
A-53f4e3,Company_194,Cybersecurity,UK,event,Enterprise,13,False,False,2024-06-14,2024-06-01,200,1,True,2024-12-06,2024Q2,6-12 months,,,10,10,0,1,0,0,0.6,0.8,15072,False,False,False,Enterprise,9,11092,238,44,410,29,45,0.022727272727272728,35.42472222222222,48.30643939393939,0.10975609756097561,5.0,0.0,5.0,28.6,99.0,3.0,4.0,False,5-6,Q3,Q2,2024-12-31,Casual Accounts,True
A-692f18,Company_195,EdTech,US,other,Basic,5,True,True,2024-03-28,2024-03-01,278,1,True,2024-12-23,2024Q1,6-12 months,2024-06-02,True,17,14,3,1,2,1,0.5294117647058824,0.7058823529411765,30550,True,True,True,Enterprise,16,24978,222,87,871,36,55,0.10344827586206896,72.75305555555556,50.174521072796935,0.06314580941446613,2.0,0.0,1.0,37.5,120.0,1.0,5.0,False,1-2,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-13466a,Company_196,DevTools,AU,event,Basic,2,False,True,2023-10-22,2023-10-01,436,2,True,2023-11-18,2023Q4,12-18 months,2024-04-20,True,6,5,1,4,0,0,0.5,0.8333333333333334,13343,True,False,False,Enterprise,2,171,9,22,205,17,14,0.09090909090909091,15.983055555555556,43.59015151515152,0.06829268292682927,3.0,1.0,2.0,32.333333333333336,94.33333333333333,3.0,4.333333333333333,True,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-1986ca,Company_197,HealthTech,IN,ads,Pro,20,False,False,2023-01-30,2023-01-01,701,0,False,,2023Q1,18-24 months,2023-11-16,True,7,6,1,0,1,0,0.2857142857142857,0.5714285714285714,27661,True,True,False,Enterprise,7,27661,139,37,362,26,23,0.13513513513513514,28.439444444444444,46.11801801801802,0.06353591160220995,7.0,0.0,5.0,36.57142857142857,106.57142857142857,5.0,3.4,False,7+,Q2,Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-0cc442,Company_198,EdTech,US,organic,Basic,45,False,False,2024-07-18,2024-07-01,166,4,True,2024-07-20,2024Q3,0-6 months,2024-07-27,True,13,11,2,2,3,1,0.38461538461538464,0.6923076923076923,61935,True,True,True,Enterprise,11,60092,458,77,765,34,41,0.09090909090909091,64.09972222222223,49.9478354978355,0.05359477124183006,3.0,0.0,1.0,37.0,47.333333333333336,1.0,3.0,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-c608c8,Company_199,DevTools,DE,ads,Pro,3,False,True,2023-04-27,2023-04-01,614,1,True,2024-06-04,2023Q2,18-24 months,,,8,8,0,1,1,1,0.375,0.75,9514,False,True,True,Enterprise,7,7325,125,43,445,29,27,0.11627906976744186,40.09583333333333,55.94767441860465,0.060674157303370786,2.0,0.0,0.0,59.0,66.0,1.0,3.0,False,1-2,Q3,Q2,2024-12-31,Casual Accounts,False
A-3be56b,Company_200,HealthTech,IN,event,Pro,3,False,True,2023-10-26,2023-10-01,432,2,True,2024-01-10,2023Q4,12-18 months,2023-11-22,True,12,9,3,2,1,1,0.5,0.75,17040,True,True,True,Enterprise,10,15325,205,55,528,28,33,0.14545454545454545,47.196666666666665,51.487272727272725,0.0625,4.0,0.0,0.0,40.25,74.0,4.0,3.5,False,3-4,Q3,Q3,2024-12-31,Engaged Accounts,False
A-354f12,Company_201,FinTech,US,ads,Pro,1,True,False,2024-04-28,2024-04-01,247,1,True,2024-09-19,2024Q2,6-12 months,,,4,4,0,0,0,1,0.5,1.0,8889,False,False,True,Enterprise,4,8889,51,15,158,14,3,0.06666666666666667,13.475,53.9,0.0189873417721519,2.0,0.0,0.0,56.5,137.5,0.0,,False,1-2,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-68f37c,Company_202,HealthTech,US,ads,Basic,4,False,False,2023-07-15,2023-07-01,535,4,True,2024-02-08,2023Q3,12-18 months,2023-08-15,True,12,10,2,2,3,0,0.3333333333333333,0.9166666666666666,32270,True,True,False,Enterprise,10,31474,346,65,624,30,40,0.09230769230769231,56.32111111111111,51.98871794871795,0.0641025641025641,5.0,0.0,2.0,20.2,107.5,1.0,4.0,False,5-6,Q3,Q4 (highest),2024-12-31,Engaged Accounts,False
A-aa9511,Company_203,DevTools,US,other,Pro,23,True,False,2023-10-10,2023-10-01,448,1,True,2023-10-17,2023Q4,12-18 months,2024-04-13,True,15,12,3,2,0,1,0.4,0.8666666666666667,60970,True,False,True,Enterprise,13,55995,375,65,625,33,35,0.07692307692307693,52.64611111111111,48.59641025641026,0.056,2.0,0.0,2.0,56.5,98.5,1.0,4.0,False,1-2,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-af0cd2,Company_204,Cybersecurity,IN,other,Enterprise,19,True,False,2023-01-03,2023-01-01,728,1,True,2023-10-26,2023Q1,18-24 months,2023-07-10,True,11,9,2,2,1,0,0.5454545454545454,0.8181818181818182,6460,True,True,False,Pro,9,5529,201,70,687,31,33,0.11428571428571428,62.60166666666667,53.65857142857143,0.048034934497816595,3.0,0.0,1.0,54.333333333333336,149.33333333333334,0.0,,False,3-4,Q3,Q4 (highest),2024-12-31,Engaged Accounts,False
A-bd4513,Company_205,DevTools,AU,event,Enterprise,50,True,False,2024-11-06,2024-11-01,55,2,True,2024-12-07,2024Q4,0-6 months,,,12,12,0,2,2,0,0.6666666666666666,0.8333333333333334,52204,False,True,False,Enterprise,10,48804,516,51,507,28,34,0.0784313725490196,43.76305555555555,51.4859477124183,0.0670611439842209,3.0,0.0,1.0,42.0,58.666666666666664,3.0,4.666666666666667,False,3-4,Q3,Q3,2024-12-31,Engaged Accounts,True
A-c222ab,Company_206,Cybersecurity,US,other,Pro,32,False,True,2024-05-10,2024-05-01,235,3,True,2024-06-10,2024Q2,6-12 months,,,7,7,0,1,1,0,0.2857142857142857,0.8571428571428571,18656,False,True,False,Enterprise,6,18048,192,45,435,27,33,0.13333333333333333,37.066944444444445,49.422592592592586,0.07586206896551724,4.0,0.0,2.0,39.0,94.5,1.0,5.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,True
A-34d880,Company_207,Cybersecurity,AU,ads,Enterprise,4,False,False,2024-04-11,2024-04-01,264,1,True,2024-12-20,2024Q2,6-12 months,2024-06-04,True,9,7,2,1,0,0,0.1111111111111111,0.6666666666666666,20964,True,False,False,Enterprise,8,20185,115,47,474,29,40,0.06382978723404255,40.117777777777775,51.214184397163116,0.08438818565400844,5.0,0.0,1.0,52.2,90.8,5.0,3.0,False,5-6,Q3,Q2,2024-12-31,Casual Accounts,True
A-508199,Company_208,FinTech,AU,event,Basic,19,False,False,2024-01-28,2024-01-01,338,0,False,,2024Q1,6-12 months,2024-12-11,False,5,4,1,0,0,0,0.6,0.6,8436,True,False,False,Enterprise,5,8436,84,24,231,16,15,0.08333333333333333,22.330277777777777,55.825694444444444,0.06493506493506493,3.0,0.0,1.0,50.666666666666664,67.33333333333333,1.0,3.0,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-f03140,Company_209,DevTools,IN,event,Pro,27,True,False,2023-11-22,2023-11-01,405,1,True,2024-10-03,2023Q4,12-18 months,2024-11-06,False,10,9,1,0,1,1,0.5,0.8,21075,True,True,True,Enterprise,10,21075,255,57,595,32,22,0.07017543859649122,54.7125,57.5921052631579,0.03697478991596639,7.0,0.0,3.0,36.0,113.14285714285714,3.0,3.6666666666666665,False,7+,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-410e86,Company_210,FinTech,US,organic,Basic,24,False,False,2024-11-10,2024-11-01,51,0,False,,2024Q4,0-6 months,2024-12-14,True,7,5,2,2,0,0,0.5714285714285714,0.42857142857142855,15960,True,False,False,Enterprise,5,11184,96,30,292,22,21,0.1,29.845277777777778,59.690555555555555,0.07191780821917808,5.0,0.0,1.0,42.6,110.0,2.0,3.5,False,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-fa2041,Company_211,HealthTech,US,organic,Pro,15,True,False,2024-05-29,2024-05-01,216,1,True,2024-07-13,2024Q2,6-12 months,2024-06-11,True,12,9,3,0,0,0,0.4166666666666667,0.9166666666666666,20915,True,False,False,Enterprise,12,20915,185,61,552,34,34,0.09836065573770492,43.68416666666667,42.968032786885246,0.06159420289855073,1.0,0.0,0.0,16.0,99.0,1.0,3.0,False,1-2,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-de58ca,Company_212,HealthTech,DE,organic,Enterprise,15,False,False,2023-04-13,2023-04-01,628,0,False,,2023Q2,18-24 months,2023-05-07,True,11,9,2,2,0,0,0.7272727272727273,0.5454545454545454,23905,True,False,False,Enterprise,9,22277,173,49,505,28,33,0.14285714285714285,39.428333333333335,48.27959183673469,0.06534653465346535,5.0,0.0,1.0,30.6,115.0,3.0,3.3333333333333335,False,5-6,Q3,Q3,2024-12-31,Engaged Accounts,False
A-05d3b3,Company_213,DevTools,AU,ads,Basic,9,True,False,2023-05-28,2023-05-01,583,2,True,2024-03-12,2023Q2,18-24 months,2023-08-14,True,13,10,3,1,0,0,0.5384615384615384,0.7692307692307693,12610,True,False,False,Enterprise,12,12154,136,64,642,32,22,0.0625,53.71194444444444,50.35494791666667,0.03426791277258567,6.0,0.0,3.0,31.5,48.333333333333336,3.0,4.333333333333333,False,5-6,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-249769,Company_214,Cybersecurity,US,event,Enterprise,4,False,True,2024-04-25,2024-04-01,250,2,True,2024-06-12,2024Q2,6-12 months,2024-08-24,True,13,12,1,0,0,0,0.6153846153846154,1.0,15717,True,False,False,Enterprise,13,15717,153,68,678,31,30,0.04411764705882353,53.82694444444444,47.49436274509804,0.04424778761061947,2.0,0.0,1.0,39.5,96.5,2.0,4.0,False,1-2,Q3,Q4 (highest),2024-12-31,Engaged Accounts,False
A-e43bf7,Company_215,Cybersecurity,AU,other,Pro,44,False,False,2023-03-24,2023-03-01,648,1,True,2023-06-24,2023Q1,18-24 months,,,7,7,0,0,3,0,0.7142857142857143,0.8571428571428571,46666,False,True,False,Enterprise,7,46666,334,40,371,26,35,0.05,28.7375,43.10625,0.09433962264150944,5.0,1.0,2.0,27.4,80.0,3.0,4.0,True,5-6,Q2,Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-eb2fdc,Company_216,DevTools,AU,organic,Enterprise,31,False,True,2023-11-21,2023-11-01,406,1,True,2024-05-26,2023Q4,12-18 months,,,12,12,0,1,0,0,0.5833333333333334,0.8333333333333334,31968,False,False,False,Enterprise,11,30351,369,54,547,29,17,0.05555555555555555,48.5175,53.90833333333333,0.031078610603290677,5.0,0.0,0.0,33.6,37.6,4.0,4.5,False,5-6,Q3,Q3,2024-12-31,Engaged Accounts,False
A-e1462e,Company_217,FinTech,UK,partner,Basic,15,False,False,2023-03-12,2023-03-01,660,2,True,2023-10-05,2023Q1,18-24 months,2023-07-23,True,7,5,2,0,1,1,0.5714285714285714,0.7142857142857143,12030,True,True,True,Enterprise,7,12030,120,35,347,26,22,0.11428571428571428,27.249166666666667,46.712857142857146,0.06340057636887608,2.0,0.0,2.0,39.5,118.5,2.0,3.5,False,1-2,Q2,Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-cab532,Company_218,DevTools,FR,organic,Pro,11,True,False,2023-04-03,2023-04-01,638,1,True,2024-07-10,2023Q2,18-24 months,2024-02-16,True,15,13,2,1,2,1,0.6666666666666666,0.9333333333333333,20088,True,True,True,Enterprise,14,18569,251,101,1005,38,47,0.06930693069306931,76.01083333333334,45.154950495049505,0.046766169154228855,1.0,0.0,0.0,32.0,175.0,1.0,4.0,False,1-2,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-9123ac,Company_219,Cybersecurity,DE,organic,Pro,9,False,False,2023-06-20,2023-06-01,560,2,True,2024-04-05,2023Q2,18-24 months,2024-05-10,True,7,6,1,0,0,1,0.42857142857142855,1.0,14751,True,False,True,Enterprise,7,14751,99,37,386,28,24,0.10810810810810811,33.33722222222222,54.06036036036036,0.06217616580310881,6.0,0.0,3.0,38.833333333333336,91.66666666666667,5.0,4.2,False,5-6,Q3,Q2,2024-12-31,Casual Accounts,False
A-6e08f3,Company_220,Cybersecurity,US,event,Basic,8,False,False,2023-02-27,2023-02-01,673,1,True,2024-02-10,2023Q1,18-24 months,2023-07-25,True,10,8,2,0,1,1,0.3,0.7,18190,True,True,True,Enterprise,10,18190,130,50,492,28,21,0.14,41.410555555555554,49.69266666666667,0.042682926829268296,2.0,0.0,1.0,36.5,137.0,2.0,3.5,False,1-2,Q3,Q2,2024-12-31,Casual Accounts,False
A-d922bf,Company_221,HealthTech,US,ads,Basic,5,True,True,2023-09-08,2023-09-01,480,1,True,2024-12-06,2023Q3,12-18 months,2024-02-16,True,7,4,3,1,0,0,0.7142857142857143,1.0,17114,True,False,False,Enterprise,6,14129,71,41,419,24,19,0.07317073170731707,37.25527777777778,54.51991869918699,0.045346062052505964,7.0,1.0,2.0,39.142857142857146,96.33333333333333,3.0,3.3333333333333335,True,7+,Q2,Q2,2024-12-31,Casual Accounts,True
A-8ed5dd,Company_222,EdTech,UK,event,Enterprise,5,False,True,2023-06-29,2023-06-01,551,2,True,2024-10-30,2023Q2,18-24 months,,,12,12,0,1,3,1,0.5833333333333334,0.9166666666666666,11956,False,True,True,Enterprise,11,11861,149,55,545,29,45,0.03636363636363636,48.115833333333335,52.49,0.08256880733944955,6.0,0.0,4.0,29.0,96.83333333333333,4.0,3.75,False,5-6,Q3,Q3,2024-12-31,Engaged Accounts,True
A-7c6b6b,Company_223,FinTech,US,other,Basic,6,False,False,2024-11-30,2024-11-01,31,1,True,2024-12-09,2024Q4,0-6 months,,,7,7,0,2,0,0,0.42857142857142855,0.8571428571428571,4818,False,False,False,Pro,5,3250,70,35,311,22,24,0.14285714285714285,22.90861111111111,39.271904761904764,0.07717041800643087,5.0,0.0,2.0,52.2,82.4,3.0,4.333333333333333,False,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-3c1a3f,Company_224,DevTools,UK,event,Pro,1,False,False,2023-08-26,2023-08-01,493,0,False,,2023Q3,12-18 months,2023-08-31,True,12,9,3,2,0,1,0.5833333333333334,0.8333333333333334,14909,True,False,True,Enterprise,10,11192,128,51,497,31,22,0.09803921568627451,47.8725,56.32058823529412,0.04426559356136821,4.0,0.0,1.0,33.25,56.5,2.0,3.5,False,3-4,Q3,Q2,2024-12-31,Casual Accounts,False
A-b48f73,Company_225,EdTech,AU,event,Pro,80,True,False,2024-11-13,2024-11-01,48,0,False,,2024Q4,0-6 months,2024-12-06,True,7,6,1,0,0,0,0.5714285714285714,0.5714285714285714,28320,True,False,False,Enterprise,7,28320,480,44,412,24,23,0.06818181818181818,32.89333333333333,44.85454545454546,0.055825242718446605,3.0,0.0,2.0,28.666666666666668,35.333333333333336,2.0,4.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,False
A-76fa4d,Company_226,HealthTech,US,event,Pro,69,False,False,2024-11-24,2024-11-01,37,2,True,2024-11-26,2024Q4,0-6 months,2024-12-08,True,7,6,1,2,0,0,0.2857142857142857,0.8571428571428571,61686,True,False,False,Enterprise,5,47955,345,36,357,21,21,0.1111111111111111,35.069722222222225,58.44953703703704,0.058823529411764705,5.0,0.0,3.0,33.4,111.8,4.0,4.5,False,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-b2af2e,Company_227,Cybersecurity,UK,event,Enterprise,5,False,False,2024-08-24,2024-08-01,129,1,True,2024-11-14,2024Q3,0-6 months,,,4,4,0,0,0,1,0.25,0.25,3112,False,False,True,Enterprise,4,3112,88,18,174,14,11,0.2222222222222222,16.726111111111113,55.7537037037037,0.06321839080459771,2.0,0.0,0.0,39.5,95.0,2.0,4.0,False,1-2,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-9bfc9f,Company_228,DevTools,CA,ads,Pro,53,False,False,2023-09-14,2023-09-01,474,0,False,,2023Q3,12-18 months,2023-10-16,True,9,7,2,1,3,2,0.4444444444444444,0.8888888888888888,15342,True,True,True,Pro,8,12745,325,37,376,23,18,0.10810810810810811,30.517222222222223,49.487387387387386,0.047872340425531915,6.0,1.0,3.0,35.333333333333336,84.33333333333333,3.0,3.3333333333333335,True,5-6,Q1 (lowest),Q2,2024-12-31,Casual Accounts,True
A-4ae22a,Company_229,EdTech,US,other,Pro,6,False,True,2024-05-09,2024-05-01,236,1,True,2024-07-20,2024Q2,6-12 months,,,7,7,0,1,0,0,0.5714285714285714,0.8571428571428571,9432,False,False,False,Enterprise,6,3860,80,35,369,24,31,0.17142857142857143,39.551944444444445,67.80333333333333,0.08401084010840108,3.0,0.0,1.0,14.333333333333334,72.66666666666667,1.0,3.0,False,3-4,Q2,Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-fda07f,Company_230,Cybersecurity,FR,partner,Basic,7,False,False,2024-08-11,2024-08-01,142,1,True,2024-09-13,2024Q3,0-6 months,2024-10-10,True,12,10,2,0,4,1,0.6666666666666666,0.8333333333333334,28418,True,True,True,Enterprise,12,28418,212,65,681,31,39,0.06153846153846154,64.27111111111111,59.327179487179485,0.05726872246696035,5.0,0.0,3.0,17.8,57.0,3.0,4.0,False,5-6,Q3,Q4 (highest),2024-12-31,Engaged Accounts,False
A-de24d5,Company_231,DevTools,US,other,Enterprise,5,True,False,2024-11-05,2024-11-01,56,0,False,,2024Q4,0-6 months,2024-12-14,True,13,11,2,1,0,0,0.5384615384615384,0.9230769230769231,21327,True,False,False,Enterprise,12,17554,136,53,537,29,28,0.11320754716981132,38.96277777777778,44.10880503144654,0.0521415270018622,7.0,0.0,3.0,43.142857142857146,91.16666666666667,2.0,3.0,False,7+,Q3,Q3,2024-12-31,Engaged Accounts,False
